image_path,label,original_imagenet_label
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00026163.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00031242.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00002637.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00034789.JPEG,mask,mask
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00003717.JPEG,cloak,cloak
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00000750.JPEG,cloak,cloak
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00041603.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00045706.JPEG,mask,mask
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00025105.JPEG,cloak,cloak
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00028757.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00044195.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00002520.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00037887.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00037398.JPEG,cloak,cloak
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00038076.JPEG,mask,mask
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00019992.JPEG,cloak,cloak
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00034466.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00036117.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00039224.JPEG,mask,mask
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00026635.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00034135.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00041598.JPEG,cloak,cloak
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00029424.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00029781.JPEG,mask,mask
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00024111.JPEG,cloak,cloak
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00023447.JPEG,cloak,cloak
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00011645.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00026545.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00040925.JPEG,mask,mask
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00023370.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00024233.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00040627.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00002798.JPEG,mask,mask
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00007883.JPEG,mask,mask
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00046906.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00000848.JPEG,cloak,cloak
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00046843.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00008167.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00020119.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00006846.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00021234.JPEG,mask,mask
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00000608.JPEG,mask,mask
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00021420.JPEG,cloak,cloak
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00006778.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00035216.JPEG,mask,mask
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00030421.JPEG,cloak,cloak
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00029303.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00026377.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00036905.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00018391.JPEG,cloak,cloak
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00032913.JPEG,mask,mask
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00043713.JPEG,mask,mask
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00023212.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00027135.JPEG,cloak,cloak
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00004367.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n04389033/ILSVRC2012_val_00024213.JPEG,tank,"tank, army tank, armored combat vehicle, armoured combat vehicle"
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00026357.JPEG,cloak,cloak
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00031381.JPEG,mask,mask
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00027413.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00047165.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00001359.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n02892767/ILSVRC2012_val_00011591.JPEG,bra,"brassiere, bra, bandeau"
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00012343.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03045698/ILSVRC2012_val_00037760.JPEG,cloak,cloak
/datasets/imagenet/validation/n02129165/ILSVRC2012_val_00030575.JPEG,lion,"lion, king of beasts, Panthera leo"
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00048196.JPEG,mask,mask
/datasets/imagenet/validation/n03724870/ILSVRC2012_val_00009544.JPEG,mask,mask
