image_path,label,original_imagenet_label
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00004705.JPEG,throne,throne
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00049491.JPEG,hammer,hammer
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00047517.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00007046.JPEG,throne,throne
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00037098.JPEG,tray,tray
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00002884.JPEG,tray,tray
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00007723.JPEG,stage,stage
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00018364.JPEG,tray,tray
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00041437.JPEG,tray,tray
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00022286.JPEG,tray,tray
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00021070.JPEG,hammer,hammer
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00017571.JPEG,throne,throne
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00042618.JPEG,stage,stage
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00028474.JPEG,hammer,hammer
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00025090.JPEG,stage,stage
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00010847.JPEG,hammer,hammer
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00017320.JPEG,hammer,hammer
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00047410.JPEG,throne,throne
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00007012.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00006692.JPEG,tray,tray
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00009152.JPEG,hammer,hammer
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00034381.JPEG,throne,throne
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00028295.JPEG,throne,throne
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00026564.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00041552.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00044762.JPEG,stage,stage
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00030689.JPEG,stage,stage
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00033160.JPEG,throne,throne
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00043870.JPEG,throne,throne
