image_path,label,original_imagenet_label
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00049269.JPEG,tray,tray
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00031604.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00025090.JPEG,stage,stage
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00022850.JPEG,throne,throne
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00024578.JPEG,stage,stage
/datasets/imagenet/validation/n04296562/ILSVRC2012_val_00031454.JPEG,stage,stage
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00036598.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00004705.JPEG,throne,throne
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00007341.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00047410.JPEG,throne,throne
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00009914.JPEG,hammer,hammer
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00016798.JPEG,tray,tray
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00033160.JPEG,throne,throne
/datasets/imagenet/validation/n04476259/ILSVRC2012_val_00004806.JPEG,tray,tray
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00044583.JPEG,hammer,hammer
/datasets/imagenet/validation/n02769748/ILSVRC2012_val_00042327.JPEG,backpack,"backpack, back pack, knapsack, packsack, rucksack, haversack"
/datasets/imagenet/validation/n03481172/ILSVRC2012_val_00013413.JPEG,hammer,hammer
/datasets/imagenet/validation/n04429376/ILSVRC2012_val_00013871.JPEG,throne,throne
