image_path,label,original_imagenet_label
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00032085.JPEG,desk,desk
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00007400.JPEG,church,"church, church building"
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00013172.JPEG,plate,plate
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00033875.JPEG,desk,desk
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00035753.JPEG,church,"church, church building"
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00003503.JPEG,kimono,kimono
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00024024.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00032683.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00018682.JPEG,desk,desk
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00010018.JPEG,plate,plate
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00003559.JPEG,desk,desk
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00003682.JPEG,church,"church, church building"
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00020146.JPEG,kimono,kimono
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00010582.JPEG,plate,plate
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00025071.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00024994.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00025420.JPEG,desk,desk
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00030754.JPEG,kimono,kimono
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00031538.JPEG,plate,plate
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00006665.JPEG,desk,desk
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00037458.JPEG,desk,desk
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00010400.JPEG,kimono,kimono
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00011859.JPEG,kimono,kimono
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00046646.JPEG,plate,plate
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00033509.JPEG,church,"church, church building"
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00012874.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00002316.JPEG,kimono,kimono
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00036329.JPEG,plate,plate
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00013030.JPEG,plate,plate
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00016854.JPEG,church,"church, church building"
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00019796.JPEG,desk,desk
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00035470.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00034974.JPEG,kimono,kimono
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00030858.JPEG,kimono,kimono
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00000232.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00014581.JPEG,plate,plate
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00030201.JPEG,plate,plate
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00036160.JPEG,desk,desk
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00021792.JPEG,kimono,kimono
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00033117.JPEG,plate,plate
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00006423.JPEG,desk,desk
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00033568.JPEG,church,"church, church building"
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00038809.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00018970.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00042885.JPEG,desk,desk
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00042408.JPEG,plate,plate
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00021686.JPEG,plate,plate
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00035822.JPEG,kimono,kimono
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00012239.JPEG,desk,desk
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00017106.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n04192698/ILSVRC2012_val_00024634.JPEG,shield,"shield, buckler"
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00020776.JPEG,desk,desk
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00039992.JPEG,plate,plate
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00018442.JPEG,kimono,kimono
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00024897.JPEG,church,"church, church building"
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00023609.JPEG,kimono,kimono
/datasets/imagenet/validation/n03028079/ILSVRC2012_val_00034021.JPEG,church,"church, church building"
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00041615.JPEG,kimono,kimono
/datasets/imagenet/validation/n03179701/ILSVRC2012_val_00026895.JPEG,desk,desk
/datasets/imagenet/validation/n03617480/ILSVRC2012_val_00048485.JPEG,kimono,kimono
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00044790.JPEG,plate,plate
/datasets/imagenet/validation/n07579787/ILSVRC2012_val_00016597.JPEG,plate,plate
